CustomerID,Recency,Frequency,Monetary,Cluster
16185,4943,31,529.41,0
16186,4949,218,4006.94,0
16187,4958,295,6911.4400000000005,0
16188,4971,67,981.86,0
16189,4942,11,215.48,0
16190,4967,6,215.08,0
16191,4929,134,5180.52,0
16193,5163,19,314.45,1
16198,5002,15,400.68100000000004,0
16200,4931,172,1068.8700000000001,0
16201,4930,111,1863.47,0
16202,5287,18,365.27,1
16203,4985,35,592.9,0
16204,4950,50,384.18,0
16205,4957,97,757.63,0
16206,4981,63,537.0600000000001,0
16207,4952,19,394.38,0
16208,4971,66,664.26,0
16209,5015,46,2262.62,0
16210,4928,123,21086.3,0
16211,5015,23,547.02,0
16212,4946,41,690.34,0
16213,5005,6,159.0,0
16214,5097,44,1062.75,1
16215,5007,14,242.35,0
16216,5194,37,914.9300000000001,1
16217,5162,15,304.25,1
16218,4956,84,3084.68,0
16221,4963,95,860.86,0
16222,5245,122,773.5500000000001,1
16224,4984,96,1295.3,0
16225,4971,134,1096.32,0
16226,5130,8,255.12,1
16227,5152,6,314.22,1
16229,5014,47,1010.6,0
16230,5116,35,542.03,1
16232,4970,37,990.88,0
16233,4998,22,536.6800000000001,0
16235,4967,46,867.31,0
16236,5005,20,432.2,0
16239,4983,19,414.2,0
16240,4951,135,3718.8,0
16241,4936,655,2590.31,0
16242,4935,292,3579.86,0
16243,4960,51,409.1,0
16244,5138,91,1522.75,1
16245,4950,90,1413.66,0
16247,5097,16,114.56,1
16248,4988,7,152.94,0
16249,4979,69,1800.07,0
16250,5188,24,389.44,1
16253,4993,123,3683.86,0
16255,4943,270,2619.91,0
16256,5193,13,752.4300000000001,1
16257,5103,2,46.95,1
16258,4972,135,5203.51,0
16260,4977,18,1035.45,0
16261,4944,119,728.54,0
16265,4936,258,5447.0,0
16266,5000,61,861.89,0
16268,4998,45,667.65,0
16270,5280,54,1141.24,1
16271,4929,130,1404.64,0
16272,5043,25,411.7,0
16274,5300,65,351.75,1
16275,5123,33,559.87,1
16276,5103,6,810.6000000000001,1
16278,5027,23,566.38,0
16279,4948,106,1502.78,0
16281,4999,17,2062.06,0
16282,5266,11,168.3,1
16283,4932,166,1570.81,0
16284,4958,103,812.68,0
16287,5096,8,142.5,1
16292,5048,17,302.25,0
16293,4948,118,2248.9900000000002,0
16295,4936,79,1328.55,0
16297,5195,20,301.9,1
16298,4949,27,598.2,0
16302,5053,11,233.22,0
16303,4952,162,5360.63,0
16305,5065,22,361.21999999999997,0
16306,5140,41,632.27,1
16308,4964,4,2560.0,0
16309,5033,42,706.57,0
16311,4944,37,616.26,0
16313,4930,16,274.15000000000003,0
16315,5257,14,226.37,1
16316,4991,151,2938.91,0
16317,5046,69,1341.65,0
16318,4962,19,328.15,0
16319,5144,3,404.40000000000003,1
16320,5099,56,1038.46,1
16321,4999,12,373.65000000000003,0
16322,4928,37,326.75,0
16323,5123,1,207.50000000000003,1
16324,5055,111,408.59000000000003,0
16325,4973,18,594.24,0
16326,4932,300,3039.2200000000003,0
16327,4941,317,3820.27,0
16330,4944,39,251.91,0
16332,4955,151,1582.8,0
16333,4934,45,26626.8,0
16337,4963,10,151.05,0
16338,5084,11,214.79999999999998,1
16339,5211,18,94.05,1
16340,5034,141,534.31,0
16341,4951,77,1971.87,0
16342,5002,15,322.41,0
16343,4943,43,328.58,0
16344,5085,2,101.10000000000001,1
16345,4971,37,565.46,0
16347,4938,85,847.45,0
16348,4959,222,1415.65,0
16349,5217,9,53.5,1
16350,4948,57,1116.47,0
16351,5259,8,153.9,1
16352,4944,28,494.44,0
16353,4930,94,6675.71,0
16354,4990,39,395.8,0
16356,5124,31,211.77,1
16357,4960,34,658.88,0
16358,4928,109,2027.5,0
16359,4934,66,1750.92,0
16360,4931,636,3450.41,0
16361,4936,104,891.21,0
16362,4959,77,709.99,0
16363,4980,5,109.36000000000001,0
16364,4938,52,705.79,0
16365,4944,51,1540.42,0
16366,4945,18,327.3,0
16367,4964,127,800.67,0
16368,4929,69,479.91,0
16369,4945,117,1545.41,0
16370,5009,221,1301.91,0
16372,4960,92,355.73,0
16374,4993,109,466.73,0
16376,4935,122,974.96,0
16377,5194,5,676.2,1
16378,5174,23,362.95,1
16379,4931,108,2157.4,0
16380,4988,31,1743.1499999999999,0
16383,5001,98,643.76,0
16384,5016,33,584.5,0
16385,4987,57,554.86,0
16386,4955,81,302.57,0
16387,5249,4,94.36,1
16389,4980,34,1382.07,0
16392,5196,43,217.89,1
16393,4929,327,3040.96,0
16394,4983,83,1555.34,0
16395,4987,206,1482.06,0
16398,5081,82,1705.8,1
16399,4946,72,408.02,0
16400,5021,29,303.93,0
16401,4928,186,4098.32,0
16402,5191,57,293.45,1
16403,5239,10,177.5,1
16404,4997,23,443.05,0
16405,5229,5,167.25,1
16406,4945,58,154.35,0
16407,4939,168,2079.68,0
16409,4963,231,2022.98,0
16411,4946,44,211.7,0
16412,4980,30,135.99,0
16413,4983,31,262.2,0
16414,4948,7,126.25,0
16415,4971,47,200.27,0
16416,4953,71,1051.4,0
16418,4971,95,631.12,0
16419,5039,50,958.71,0
16422,4944,369,34684.4,4
16423,4951,18,346.12,0
16424,5118,5,133.56,1
16425,5229,21,302.7,1
16426,4929,353,1863.76,0
16427,5190,9,241.06,1
16429,5033,2,284.55,0
16430,4984,6,300.85,0
16431,5140,76,623.28,1
16432,4991,8,287.4,0
16433,4955,17,184.26,0
16434,4956,107,1511.8,0
16438,4932,132,798.35,0
16440,4934,282,3640.67,0
16441,4994,24,381.2,0
16442,4928,171,609.3,0
16444,4973,84,654.67,0
16445,4960,63,230.51,0
16446,4927,3,168472.5,3
16447,5062,34,255.91,0
16448,5125,19,182.99,1
16449,5124,40,707.69,1
16450,5076,11,311.92,1
16451,5014,14,266.97,0
16454,4971,2,6.9,0
16455,4990,99,1841.18,0
16456,5026,110,2158.18,0
16457,5145,9,208.36,1
16458,4929,202,3482.7400000000002,0
16460,4955,132,811.23,0
16461,5104,32,142.92,1
16462,5000,3,136.0,0
16463,4948,82,1422.4,0
16464,4946,230,1298.66,0
16466,4960,146,1595.96,0
16468,5001,2,74.9,0
16469,4950,171,625.42,0
16470,4978,164,752.77,0
16471,5201,13,223.95000000000002,1
16473,5091,18,316.11,1
16474,4934,337,1810.65,0
16475,5015,28,544.3,0
16477,4990,146,2494.46,0
16478,4952,17,331.0,0
16479,4937,35,300.83,0
16480,5002,53,769.29,0
16482,4942,18,220.62,0
16483,5119,19,139.35,1
16484,5100,25,404.3,1
16485,5004,42,363.65,0
16488,4960,29,498.8,0
16491,4973,39,731.5,0
16493,5006,56,1351.63,0
16494,5223,50,826.53,1
16495,4930,88,648.26,0
16496,4935,95,1599.52,0
16497,4976,136,2965.69,0
16498,5088,15,100.97,1
16499,5287,19,365.45,1
16500,4931,11,400.86,0
16503,5033,84,1431.93,0
16504,4952,83,465.88,0
16505,4958,4,777.6,0
16506,4946,3,90.30000000000001,0
16509,5223,13,363.7,1
16510,5299,13,248.1,1
16511,4948,159,918.33,0
16513,4931,35,874.59,0
16515,4979,111,1624.14,0
16516,4957,6,101.69999999999999,0
16517,5204,17,162.7,1
16518,4988,40,484.32,0
16519,4952,13,215.07999999999998,0
16520,5113,156,1046.57,1
16523,4928,290,9418.470000000001,0
16525,4929,183,13027.45,0
16526,5098,15,290.36,1
16527,5008,14,228.06,0
16528,4930,17,244.41,0
16529,5117,30,455.25,1
16531,4949,77,1244.59,0
16532,4944,4,6748.8,0
16533,4946,176,1082.81,0
16535,4932,31,593.75,0
16536,5037,54,548.12,0
16539,4929,45,1388.81,0
16542,4980,5,119.62,0
16545,5091,3,339.3,1
16546,5217,25,787.15,1
16549,4937,925,4034.9,0
16550,5035,251,2298.97,0
16551,5022,32,922.12,0
16552,5169,17,379.73,1
16553,5090,84,5719.82,1
16554,4969,52,837.1,0
16555,4962,17,285.89,0
16556,4993,207,3313.79,0
16557,4951,11,281.85,0
16558,4927,460,8338.49,0
16560,4953,56,841.41,0
16561,4932,31,511.12,0
16563,4980,19,1077.74,0
16565,5291,3,173.7,1
16566,4942,18,614.66,0
16567,5121,35,865.6,1
16569,4930,5,124.2,0
16570,4942,126,3738.4,0
16571,4953,87,1421.69,0
16572,5054,57,1009.6,0
16573,5011,42,663.61,0
16574,4998,28,451.44,0
16581,5109,9,105.84,1
16582,5040,6,313.62,0
16583,5300,14,233.45,1
16584,5007,28,936.08,0
16586,5175,8,463.95,1
16587,5159,13,225.15,1
16589,4998,33,459.24,0
16591,4995,10,213.5,0
16592,4931,216,4113.68,0
16593,4977,27,330.03,0
16594,5002,53,181.09,0
16595,4988,85,360.16,0
16596,4942,12,250.15,0
16597,4931,7,90.04,0
16598,5212,10,145.04999999999998,1
16600,4931,62,813.52,0
16601,4967,30,242.7,0
16602,4963,29,528.08,0
16603,5001,34,482.47,0
16607,4944,172,3347.71,0
16609,4942,276,5493.46,0
16610,5146,6,75.66,1
16611,5113,10,129.49,1
16612,4959,66,1187.66,0
16613,4997,30,618.59,0
16614,5109,26,506.19,1
16616,4942,33,500.42,0
16617,5162,5,151.85,1
16618,4958,96,2647.59,0
16619,5190,14,226.21,1
16620,4930,9,178.96,0
16621,4978,29,813.48,0
16623,5172,5,129.45,1
16624,5007,48,810.5699999999999,0
16625,5201,23,333.08,1
16626,4927,179,4413.1,0
16627,5006,20,322.8,0
16628,4956,117,2188.05,0
16629,5000,60,408.63,0
16633,4944,152,2883.1,0
16634,5149,9,217.9,1
16637,4959,69,1154.47,0
16638,4949,94,1680.72,0
16639,4958,50,1257.51,0
16641,5032,12,231.10000000000002,0
16642,4931,34,688.33,0
16643,5172,27,487.51,1
16644,5104,62,833.78,1
16647,5096,14,214.06,1
16648,4969,19,290.65999999999997,0
16650,4998,24,518.42,0
16652,4985,118,6773.97,0
16653,4943,69,1212.66,0
16654,5068,29,601.27,0
16655,4944,258,3789.52,0
16656,4949,73,8625.8,0
16657,4936,192,874.43,0
16658,5295,8,123.24,1
16659,5116,2,39.12,1
16660,4943,16,1267.6499999999999,0
16665,5289,9,135.39999999999998,1
16666,4946,32,118.98,0
16667,4995,52,567.1800000000001,0
16668,4942,20,306.71999999999997,0
16669,4950,156,1348.88,0
16670,4943,252,4095.9,0
16671,4955,6,1692.27,0
16672,4929,114,8134.9400000000005,0
16674,4981,93,304.24,0
16676,4960,89,1592.1200000000001,0
16678,4929,163,3109.99,0
16679,5293,3,129.75,1
16680,4970,10,183.7,0
16681,4999,44,1770.34,0
16682,4931,30,1028.0,0
16684,4931,277,66653.56,4
16685,4988,62,324.24,0
16686,4974,544,2959.88,0
16688,4928,62,1260.86,0
16689,5002,13,422.59999999999997,0
16690,4999,12,225.57999999999998,0
16692,5183,3,1276.0,1
16693,4995,59,477.86,0
16696,5062,10,657.9000000000001,0
16697,5168,21,112.75,1
16698,5153,5,1998.0,1
16700,4935,308,5076.55,0
16701,4935,144,5398.3,0
16705,4927,270,14034.99,0
16706,4964,123,531.35,0
16708,4972,27,656.63,0
16709,5011,79,3029.87,0
16710,4946,394,2467.99,0
16711,4930,22,1651.03,0
16712,4936,438,3611.31,0
16713,4945,619,6910.78,0
16714,5145,87,1129.06,1
16715,5005,19,301.71999999999997,0
16716,5193,2,901.2,1
16717,4950,198,3843.08,0
16718,5296,44,606.0500000000001,1
16719,4941,196,1770.22,0
16720,4953,25,152.95,0
16721,5189,37,292.47,1
16722,4944,225,4730.81,0
16723,5018,42,576.4,0
16725,5229,145,758.27,1
16726,4953,178,1358.74,0
16727,5291,44,256.32,1
16728,4973,263,1048.28,0
16729,4965,656,7205.33,0
16730,4979,82,743.11,0
16732,4958,28,603.75,0
16734,4979,52,646.76,0
16735,5005,116,2247.41,0
16737,4980,1,417.59999999999997,0
16738,5224,1,3.75,1
16739,5103,13,323.0,1
16742,4973,1,464.9,0
16743,4956,190,2213.13,0
16744,4938,236,1291.91,0
16745,5013,355,7180.7,0
16746,4931,444,6680.11,0
16747,4964,42,836.06,0
16748,4944,69,1515.9,0
16750,4971,95,623.93,0
16751,4957,25,1764.72,0
16752,5299,9,207.5,1
16753,4985,34,223.92000000000002,0
16754,5299,2,2002.4,1
16755,5041,165,1475.43,0
16756,5141,13,239.4,1
16757,5245,7,106.83000000000001,1
16758,4992,22,369.34000000000003,0
16759,4934,42,789.79,0
16761,5023,13,316.62,0
16762,4946,63,1207.24,0
16763,5125,23,611.85,1
16764,4930,700,2790.9500000000003,0
16765,5221,1,34.0,1
16766,5200,34,1145.6,1
16767,4957,221,5575.56,0
16768,4974,54,478.09000000000003,0
16769,5187,38,361.54,1
16770,4984,140,757.1,0
16771,4960,254,2242.61,0
16773,4984,26,171.59,0
16774,4994,48,661.52,0
16775,4937,157,1691.51,0
16776,4987,71,371.54,0
16777,5007,48,222.62,0
16778,5001,16,245.94,0
16779,4929,331,10611.720000000001,0
16780,5027,59,422.24,0
16781,5299,17,311.25,1
16782,4937,183,2267.9500000000003,0
16784,4946,3,107.6,0
16788,5050,148,594.39,0
16789,4935,5,80.8,0
16790,4930,93,1545.6200000000001,0
16791,4956,314,1705.78,0
16792,5209,12,110.38000000000001,1
16793,4984,16,243.84,0
16794,4928,278,1196.5,0
16795,5292,66,414.88,1
16796,5016,18,305.62,0
16800,4938,156,1162.65,0
16801,5090,75,1594.23,1
16803,4992,24,332.3,0
16804,4950,60,536.99,0
16805,5100,98,460.59,1
16806,5030,93,762.16,0
16807,5069,67,1121.59,0
16808,5026,23,288.42,0
16809,4950,149,914.69,0
16810,5119,15,309.54,1
16811,4931,28,547.07,0
16812,5287,15,479.35,1
16813,4935,426,1652.18,0
16814,4941,319,6416.7,0
16816,5030,28,417.06,0
16817,4929,86,1604.75,0
16818,4937,188,3349.57,0
16820,5022,26,497.61,0
16823,5154,38,358.38,1
16824,4942,26,460.64,0
16825,4965,28,775.1800000000001,0
16826,4978,22,341.7,0
16828,5020,8,128.5,0
16829,5083,11,197.22,1
16830,4965,23,325.91,0
16832,5111,12,199.15,1
16833,4928,47,1106.53,0
16834,5154,24,413.46,1
16835,5055,10,180.85,0
16836,4966,11,251.87,0
16837,4958,165,3170.98,0
16838,5124,25,588.85,1
16839,4935,266,16594.35,0
16841,4963,116,1869.82,0
16842,5027,63,1264.19,0
16843,4969,378,10196.57,0
16846,4977,11,214.32,0
16847,4970,12,193.44,0
16848,4979,14,281.42,0
16849,5113,8,124.57,1
16850,5260,19,332.41,1
16851,4931,20,342.45,0
16852,4937,9,144.91000000000003,0
16855,4950,19,328.4,0
16856,4941,2,35.400000000000006,0
16858,5295,10,375.69000000000005,1
16859,5071,52,747.81,1
16861,4986,6,173.76,0
16863,4958,26,502.8,0
16866,5067,11,207.73999999999998,0
16869,4949,127,817.12,0
16871,4949,137,2812.34,0
16872,5004,7,680.02,0
16873,4931,279,7123.62,0
16875,4994,112,2095.53,0
16877,4939,156,846.62,0
16878,5011,3,13.3,0
16880,4957,174,1491.43,0
16881,4993,1,432.0,0
16882,4993,39,705.12,0
16883,5114,37,272.48,1
16884,4964,26,429.84000000000003,0
16885,4942,96,450.41,0
16887,4962,36,192.32999999999998,0
16889,5121,135,1578.67,1
16891,4928,186,742.43,0
16892,4928,97,518.19,0
16893,5293,45,145.93,1
16895,4991,62,202.27,0
16897,5226,37,289.78,1
16898,4953,157,501.03,0
16899,4934,123,1271.06,0
16900,4943,79,887.11,0
16902,5043,44,1706.88,0
16903,4956,56,363.2,0
16904,4931,665,3653.75,0
16905,4932,199,3037.6,0
16906,5008,86,559.59,0
16907,4956,140,928.76,0
16909,4999,18,379.14,0
16910,4931,545,1508.96,0
16912,4955,100,2555.58,0
16913,5217,8,113.44,1
16914,4963,30,183.76,0
16915,4936,57,621.6800000000001,0
16916,4950,136,562.41,0
16917,5203,9,391.52,1
16918,4976,128,1068.82,0
16919,5083,326,2592.25,0
16921,4988,55,154.18,0
16923,4939,626,7069.08,0
16924,4948,81,829.89,0
16926,5298,14,230.25,1
16927,5042,6,543.05,0
16928,5007,204,2814.7,0
16929,4930,77,1295.39,0
16930,4953,53,378.89,0
16931,4932,886,4554.87,0
16932,4980,48,150.23000000000002,0
16933,4928,44,563.23,0
16934,4981,61,931.03,0
16936,4952,56,261.9,0
16938,4935,235,2711.6800000000003,0
16940,4979,305,3049.88,0
16942,4939,277,1904.99,0
16943,5138,33,816.73,1
16945,4948,249,4345.5,0
16947,5162,21,406.48,1
16948,5065,19,435.02,0
16949,4930,60,1286.27,0
16950,4983,42,1178.56,0
16951,5061,86,1277.75,0
16952,5036,16,167.61,0
16953,4957,1,20.8,0
16954,4927,54,2085.08,0
16955,5111,25,518.67,1
16956,4944,16,308.74,0
16957,5166,16,416.64,1
16959,5014,7,117.35000000000001,0
16960,4965,101,507.05,0
16961,5043,14,234.17,0
16963,5114,7,110.55000000000001,1
16965,5153,26,201.19,1
16966,4935,28,2154.97,0
16967,5116,21,319.02,1
16968,4931,31,439.43,0
16969,4966,42,650.41,0
16971,4965,41,357.21,0
16976,5194,2,251.51999999999998,1
16978,5004,39,344.33,0
16979,4930,89,1852.0,0
16980,5182,81,1028.46,1
16982,4987,22,384.06,0
16983,4939,143,1905.87,0
16984,5015,400,4459.52,0
16985,4944,120,5464.12,0
16986,4956,3,1873.2,0
16987,4930,128,1616.8,0
16988,4932,7,126.12,0
16989,4934,12,1133.25,0
16990,5145,1,179.0,1
16992,4937,93,1614.31,0
16996,4957,37,1456.96,0
16997,5215,12,702.0,1
16998,5076,4,295.0,1
16999,4950,23,484.82,0
17001,4927,169,3989.57,0
17002,5012,49,1493.73,0
17004,4973,43,1312.1399999999999,0
17006,4931,44,781.78,0
17007,4977,52,889.9300000000001,0
17010,4945,11,195.36,0
17011,4957,15,270.9,0
17014,4935,72,583.4300000000001,0
17015,4955,214,1838.6100000000001,0
17017,4929,252,8694.26,0
17018,4967,16,920.1,0
17019,4938,228,1258.08,0
17022,4958,7,71.0,0
17024,4972,3,95.85,0
17025,4987,9,357.77,0
17026,5112,4,154.82999999999998,1
17027,5005,148,877.5600000000001,0
17029,5037,2,716.0,0
17030,4990,11,146.87,0
17031,4938,22,380.35,0
17033,5013,28,1030.14,0
17034,4943,30,745.52,0
17035,5172,28,433.53000000000003,1
17037,5014,75,1267.32,0
17038,4957,22,112.4,0
17040,5064,15,449.73,0
17041,4953,69,1071.49,0
17042,4929,97,1036.58,0
17043,4959,102,1735.18,0
17044,4952,6,948.48,0
17045,5040,22,339.44,0
17046,5084,22,642.02,1
17047,5012,65,1100.9,0
17048,5044,43,925.35,0
17049,4929,317,5655.03,0
17050,5023,308,3185.64,0
17051,5121,42,240.89000000000001,1
17052,4955,83,399.09,0
17053,5057,13,498.48,0
17054,4955,83,1356.33,0
17058,5008,62,1179.89,0
17059,4956,514,3080.39,0
17060,5193,5,234.24,1
17061,5000,99,5232.2300000000005,0
17062,5240,69,533.33,1
17063,4948,78,1461.14,0
17064,4985,61,855.45,0
17068,4939,296,4552.14,0
17069,4955,143,2709.7000000000003,0
17070,5041,62,304.24,0
17071,4955,140,2429.03,0
17073,4944,174,1446.09,0
17075,4944,77,834.12,0
17076,4963,25,841.0799999999999,0
17078,4963,28,378.2,0
17079,5005,2,118.80000000000001,0
17080,4949,8,287.62,0
17081,4952,63,288.91,0
17082,4960,81,2003.85,0
17083,5036,52,1405.78,0
17084,4962,149,2747.9900000000002,0
17085,5050,186,1562.4,0
17086,4934,96,2050.08,0
17088,4955,115,1991.01,0
17090,4931,61,1974.65,0
17091,4929,195,3827.76,0
17092,4977,124,1774.03,0
17094,5249,14,302.0,1
17095,4949,74,1324.16,0
17096,4942,48,1022.13,0
17097,4929,211,954.42,0
17100,4945,65,971.74,0
17101,4937,42,1621.73,0
17102,5188,1,25.5,1
17105,5086,90,665.78,1
17107,4960,416,10797.48,0
17109,4956,116,881.29,0
17110,5092,12,163.29999999999998,1
17111,4974,29,231.61,0
17114,4932,123,801.12,0
17115,4935,39,837.5,0
17117,5215,9,116.19999999999999,1
17118,5244,10,157.02,1
17119,4930,35,606.91,0
17120,5160,18,307.46,1
17122,5046,7,138.32,0
17123,5088,9,345.29999999999995,1
17124,5112,31,294.24,1
17125,4977,35,230.5,0
17126,5079,248,989.45,0
17128,5261,14,157.09,1
17131,4932,134,2463.17,0
17133,4942,27,4892.240000000001,0
17134,5033,23,413.2,0
17135,4943,52,1139.73,0
17138,5202,24,380.5,1
17139,4942,477,10650.77,0
17140,5174,18,454.12,1
17142,5166,15,579.0,1
17144,4928,48,984.57,0
17146,5032,35,749.78,0
17147,4949,81,1714.59,0
17148,4978,9,124.88,0
17152,5121,14,1689.5,1
17153,4951,14,213.78,0
17154,5002,23,329.34,0
17155,4944,20,251.70000000000002,0
17157,4934,13,319.0,0
17158,4959,67,1266.97,0
17159,4948,101,1538.88,0
17160,4958,229,3518.03,0
17162,4955,104,1715.46,0
17163,4948,5,293.1,0
17164,4959,144,2467.35,0
17165,5211,10,158.68,1
17166,4965,12,206.34,0
17169,4984,54,835.78,0
17171,5216,16,224.91,1
17172,5005,15,317.76,0
17173,4932,86,3766.6,0
17174,5144,4,59.9,1
17175,4971,63,1443.69,0
17176,5128,15,306.13,1
17179,5105,80,711.79,1
17180,4983,125,783.97,0
17181,4984,23,239.92000000000002,0
17183,4934,73,3347.31,0
17186,4973,2,144.0,0
17187,5153,10,203.95,1
17188,4938,84,2474.23,0
17189,5033,60,383.75,0
17190,4985,19,444.74,0
17191,4955,236,2093.68,0
17193,4962,32,1699.3000000000002,0
17194,5200,29,262.62,1
17197,4956,29,1013.01,0
17198,4950,96,692.22,0
17201,4980,38,289.78,0
17203,4962,148,3560.08,0
17204,5102,57,1564.56,1
17205,4980,13,384.08,0
17206,4980,7,204.24,0
17211,4953,211,2317.2200000000003,0
17212,5180,4,226.85,1
17213,4967,157,2781.23,0
17214,4987,101,1059.1200000000001,0
17217,5161,9,113.5,1
17218,4931,271,1951.97,0
17219,4958,25,114.23,0
17220,4951,467,3187.55,0
17221,4934,62,334.48,0
17222,4992,27,328.65,0
17223,5237,48,416.89,1
17226,5235,21,393.49,1
17227,4945,47,939.32,0
17228,4942,208,1906.09,0
17229,5023,47,318.76,0
17230,5191,69,3638.41,1
17231,4939,531,3124.72,0
17232,4929,35,417.77,0
17233,4962,25,190.88,0
17234,5109,14,149.89000000000001,1
17235,4952,29,550.06,0
17236,4939,105,916.13,0
17237,4938,19,314.69,0
17238,4929,555,3719.1,0
17239,5239,15,382.5,1
17242,5035,40,1135.04,0
17243,4928,387,8540.05,0
17244,4980,31,954.9,0
17245,5131,9,171.45,1
17247,4942,54,280.09000000000003,0
17248,5047,69,318.65,0
17250,4930,56,381.97,0
17251,5289,37,269.83,1
17252,5043,86,348.91,0
17253,4945,18,178.26,0
17254,4931,111,271.19,0
17255,4967,74,291.48,0
17256,5034,16,240.0,0
17259,5075,116,581.23,1
17262,4979,12,1253.3600000000001,0
17263,5135,23,63.440000000000005,1
17265,5065,122,550.01,0
17266,4929,73,296.58,0
17267,5054,37,317.2,0
17268,5034,6,763.64,0
17272,4969,114,2148.63,0
17274,4962,25,107.82,0
17277,5154,69,1065.3500000000001,1
17278,5168,15,246.04,1
17279,4984,9,187.82999999999998,0
17282,5057,89,1685.46,0
17284,4987,291,1647.48,0
17286,4948,44,151.37,0
17287,4953,122,1049.06,0
17288,4936,140,1417.63,0
17289,4958,104,931.02,0
17290,4930,96,513.01,0
17291,5235,1,550.8000000000001,1
17293,4935,132,1854.06,0
17295,4955,68,547.0,0
17297,4944,49,128.18,0
17298,5028,30,498.42,0
17299,4938,55,656.61,0
17301,4948,59,163.24,0
17302,4941,79,1135.63,0
17303,5288,53,250.04,1
17306,4937,66,8631.31,0
17309,5022,12,82.75,0
17311,5005,55,1384.85,0
17312,5065,14,644.3,0
17313,4958,24,2328.84,0
17314,4951,131,2527.92,0
17315,4928,471,6281.23,0
17317,4973,9,2600.34,0
17320,5027,73,1200.6200000000001,0
17321,4935,99,657.16,0
17323,4942,195,906.52,0
17324,4944,49,986.48,0
17325,5207,6,96.8,1
17329,4941,33,523.11,0
17330,4949,6,363.9,0
17331,5050,1,175.2,0
17333,5012,28,494.25,0
17334,5229,11,307.02,1
17337,5078,521,1981.06,0
17338,4944,721,6493.54,0
17339,5021,9,243.36,0
17340,4956,407,12353.29,0
17341,5083,157,682.29,1
17343,5282,17,193.64,1
17344,4973,31,157.62,0
17345,4942,83,519.6899999999999,0
17346,4930,483,2622.88,0
17347,5013,1,228.96,0
17348,4941,213,1156.6,0
17349,5106,8,98.25,1
17350,4935,70,1281.32,0
17351,4963,27,587.15,0
17353,5056,8,1740.0,0
17354,4977,16,1393.06,0
17356,5238,19,178.22,1
17357,4951,44,384.39,0
17358,5230,58,360.81,1
17359,4938,15,127.86,0
17360,4944,125,568.24,0
17361,4976,29,488.2,0
17362,5166,35,312.23,1
17364,4927,406,4462.68,0
17365,4939,465,4767.36,0
17367,5165,33,167.55,1
17368,4950,107,1878.87,0
17370,4999,33,446.18,0
17371,4944,86,418.4,0
17372,4967,251,1337.18,0
17373,4967,57,646.92,0
17374,5145,28,495.77,1
17375,5126,69,400.1,1
17376,4997,24,203.2,0
17377,4950,404,4058.32,0
17379,4938,78,389.71999999999997,0
17381,4935,109,20275.61,0
17382,4992,2,65.4,0
17383,4931,49,193.39000000000001,0
17384,4946,15,336.4,0
17385,4941,45,256.11,0
17386,4934,28,2686.42,0
17387,4946,76,746.81,0
17388,5004,15,1259.56,0
17389,4927,213,31833.68,4
17391,5090,3,508.8,1
17392,5233,56,417.27,1
17394,5146,4,203.86999999999998,1
17396,4966,27,7330.8,0
17397,4949,89,681.41,0
17398,5041,38,653.38,0
17400,5053,206,2097.84,0
17402,4931,59,2633.85,0
17403,4963,32,263.92,0
17404,4931,198,31906.82,4
17405,4928,82,1031.41,0
17406,5260,111,2184.42,1
17408,5090,2,32.65,1
17409,5111,13,771.85,1
17410,4943,64,1214.72,0
17411,4939,41,778.94,0
17412,4929,66,1258.06,0
17414,4970,6,778.0,0
17415,5006,14,507.84,0
17416,4956,269,6893.42,0
17418,4969,30,463.46000000000004,0
17419,4938,206,4226.57,0
17420,4977,30,598.83,0
17422,4943,117,1979.37,0
17423,4973,26,698.41,0
17425,4946,43,759.17,0
17426,4935,271,5037.26,0
17427,4998,2,100.8,0
17428,4927,328,17256.85,0
17429,5055,39,524.9200000000001,0
17430,4959,14,265.76,0
17431,5240,43,403.3,1
17432,4945,48,365.76,0
17433,5015,54,303.15999999999997,0
17434,4929,134,2373.82,0
17436,4928,9,216.29999999999998,0
17438,5180,17,388.45000000000005,1
17440,5083,5,186.42000000000002,1
17442,4963,135,2248.56,0
17443,5146,1,534.24,1
17444,5074,135,2940.04,0
17446,5103,9,120.9,1
17447,4967,36,541.53,0
17449,4929,276,2519.21,0
17450,4935,336,194390.79,3
17451,4928,100,1721.4,0
17453,4944,19,486.71999999999997,0
17454,5119,61,517.53,1
17455,5130,8,131.7,1
17456,5292,17,249.86,1
17457,5053,19,1737.7,0
17458,4942,54,316.5,0
17459,4970,111,657.3,0
17460,5021,29,622.4300000000001,0
17461,4949,106,735.82,0
17462,4987,27,675.69,0
17463,4943,208,1875.86,0
17464,5085,9,289.96000000000004,1
17466,4937,41,763.28,0
17468,4937,5,137.0,0
17469,4943,88,1870.97,0
17470,4971,78,1125.07,0
17472,5118,174,697.54,1
17475,5006,14,194.37,0
17480,5004,29,511.82,0
17481,4930,82,1255.59,0
17483,4992,21,414.04,0
17486,5188,24,396.87,1
17489,4985,29,376.64,0
17490,4927,76,2092.32,0
17491,4928,109,3558.87,0
17492,5175,12,374.57,1
17495,4934,27,497.56,0
17496,5285,10,271.05,1
17498,5002,17,272.22,0
17499,5216,40,622.88,1
17500,4944,5,1138.0,0
17501,5147,18,288.6,1
